h3_cell,police_station,violation_count,violations_per_device,lambda_normalized,mu,expected_n,mean_dwell,dwell_samples,chronic_offender_count,bpr_delay_min_per_km,hotspot_status,gi_z_score
896189242dbffff,HSR Layout,15,7.5,0.002070498161857743,0.6057786546239967,0.003417912047665148,99.04607820366607,0.0,0.0,0.07218339009081642,EMERGING,-0.0912626346653684
8961892430fffff,Mico Layout,4,4.0,0.0011042656863241296,0.6057786546239967,0.0018228864254214122,99.04607820366607,0.0,0.0,0.07228221365242682,NOT_HOTSPOT,-0.2459824417202364
8961892432fffff,Mico Layout,13,6.5,0.0017944317402767106,0.6057786546239967,0.0029621904413097947,99.04607820366607,0.0,0.0,0.07223278074614026,NOT_HOTSPOT,-0.1177771254269327
89618924333ffff,Mico Layout,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.1081106761944346,NOT_HOTSPOT,-0.2736391124887702
89618924347ffff,Mico Layout,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.1081106761944346,NOT_HOTSPOT,-0.1715369171007285
89618924363ffff,Mico Layout,15,7.5,0.002070498161857743,0.6057786546239967,0.003417912047665148,99.04607820366607,0.0,0.0,0.07237019883298856,CONFIRMED,1.140545276689917
8961892436bffff,Mico Layout,24,6.0,0.0016563985294861944,0.6057786546239967,0.002734329638132118,99.04607820366607,0.0,1.0,0.0721998489507154,CONFIRMED,1.6623301739192533
8961892436fffff,Mico Layout,289,72.25,0.019945798959229592,1.6901408450704225,0.011801264384210843,35.5,2.0,1.0,0.07280481610668188,EMERGING,0.6183747285842893
89618924373ffff,Mico Layout,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07210664406079248,NOT_HOTSPOT,0.4872653436173498
8961892438bffff,Madiwala,3,1.5,0.0004140996323715486,0.6057786546239967,0.0006835824095330295,99.04607820366607,0.0,0.0,0.10814353300504642,NOT_HOTSPOT,-0.3355300776955766
89618924393ffff,Madiwala,4,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07208473535979865,NOT_HOTSPOT,-0.4518740397308269
8961892439bffff,Madiwala,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07211760153255842,NOT_HOTSPOT,-0.4032546641330884
896189243afffff,Mico Layout,15,15.0,0.004140996323715486,0.6057786546239967,0.006835824095330296,99.04607820366607,0.0,1.0,0.07277887608749678,NOT_HOTSPOT,-0.4774042261832293
896189243b7ffff,Mico Layout,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07205188790754269,NOT_HOTSPOT,-0.3384659032113363
896189243c3ffff,Madiwala,4,4.0,0.0011042656863241296,0.6057786546239967,0.0018228864254214122,99.04607820366607,0.0,0.0,0.07217242012305913,NOT_HOTSPOT,-0.0948544156109292
896189243d3ffff,Madiwala,6,3.0,0.0008281992647430972,0.31413612565445026,0.0026364343260988593,191.0,1.0,0.0,0.10839385662915602,EMERGING,-0.0851636641135586
896189243d7ffff,Madiwala,3,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.07217242012305913,NOT_HOTSPOT,-0.3621000457085031
896189243dbffff,Madiwala,29,5.8,0.0016011852451699878,0.6057786546239967,0.0026431853168610475,99.04607820366607,0.0,0.0,0.07218777866150461,EMERGING,0.0173493524760487
89618924403ffff,Electronic City,17,17.0,0.004693129166877551,0.6057786546239967,0.007747267308041002,99.04607820366607,0.0,0.0,0.07349261149342112,CONFIRMED,1.252814275345402
89618924407ffff,Electronic City,7,7.0,0.0019324649510672268,0.6057786546239967,0.0031900512444874712,99.04607820366607,0.0,0.0,0.0724693422437852,EMERGING,1.2645043702072334
8961892440bffff,Hulimavu,239,79.66666666666667,0.021993291585955584,0.8333333333333334,0.0263919499031467,72.0,2.0,10.0,0.07565560065474486,CONFIRMED_HIGH,1.095734260626008
89618924413ffff,Electronic City,5,1.6666666666666667,0.00046011070263505405,0.6057786546239967,0.0007595360105922552,99.04607820366607,0.0,0.0,0.07211394881071787,EMERGING,0.8642884247737131
8961892441bffff,Electronic City,16,8.0,0.002208531372648259,0.6057786546239967,0.0036457728508428244,99.04607820366607,0.0,0.0,0.07254657118430297,CONFIRMED_HIGH,1.333573749962392
89618924423ffff,Electronic City,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07224925368487689,EMERGING,1.5107280885645515
8961892442bffff,Electronic City,10,10.0,0.002760664215810324,0.6057786546239967,0.004557216063553531,99.04607820366607,0.0,1.0,0.07301211157904541,EMERGING,0.7006420515352482
8961892443bffff,Hulimavu,8,8.0,0.002208531372648259,0.6057786546239967,0.0036457728508428244,99.04607820366607,0.0,0.0,0.07267920315383902,CONFIRMED,1.4914189563399969
8961892444fffff,Electronic City,14,14.0,0.0038649299021344535,0.6057786546239967,0.0063801024889749425,99.04607820366607,0.0,0.0,0.1094847876891496,CONFIRMED_HIGH,1.6748278297581418
89618924453ffff,Electronic City,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07210664406079248,EMERGING,0.7798388859573524
8961892445bffff,Electronic City,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07207378412962306,EMERGING,0.8178819763024375
89618924463ffff,Hulimavu,58,19.33333333333333,0.0053372841505666254,0.6057786546239967,0.008810617722870158,99.04607820366607,0.0,3.0,0.07314580853985486,CONFIRMED_HIGH,3.8552812334962976
89618924467ffff,Hulimavu,26,26.0,0.007177726961106842,0.6057786546239967,0.011848761765239179,99.04607820366607,0.0,0.0,0.07370618432737164,CONFIRMED,2.170337205068994
8961892446bffff,Hulimavu,60,30.0,0.008281992647430972,0.6057786546239967,0.013671648190660591,99.04607820366607,0.0,0.0,0.07402800034788459,CONFIRMED_HIGH,2.491993025382006
8961892446fffff,Hulimavu,107,107.0,0.029539107109170466,0.6057786546239967,0.04876221188002278,99.04607820366607,0.0,7.0,0.08079259963216279,CONFIRMED_HIGH,1.7661648961346517
89618924473ffff,Hulimavu,63,63.0,0.01739218455960504,0.6057786546239967,0.02871046120038724,99.04607820366607,0.0,1.0,0.07669638876803386,CONFIRMED_HIGH,1.7755437748774687
8961892447bffff,Electronic City,47,47.0,0.012975121814308523,0.6057786546239967,0.021418915498701594,99.04607820366607,0.0,1.0,0.07513078252995298,CONFIRMED_HIGH,3.5935038543722126
8961892448bffff,Electronic City,147,7.35,0.002029088198620588,0.6057786546239967,0.0033495538067118444,99.04607820366607,0.0,0.0,0.07224266394593348,EMERGING,-0.004361354916114
8961892449bffff,Electronic City,3,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.10814353300504642,NOT_HOTSPOT,0.0620442456817387
896189244c7ffff,Electronic City,35,8.75,0.0024155811888340335,0.6057786546239967,0.003987564055609339,99.04607820366607,0.0,0.0,0.07241424162618193,EMERGING,-0.0471000387976069
896189244cfffff,Electronic City,12,12.0,0.0033127970589723887,0.6057786546239967,0.005468659276264236,99.04607820366607,0.0,0.0,0.07249139716455488,EMERGING,0.0769812198310708
896189244d3ffff,Electronic City,54,9.0,0.0024845977942292916,0.6057786546239967,0.0041014944571981776,99.04607820366607,0.0,0.0,0.07246566723915349,EMERGING,-0.0154905234655193
896189244d7ffff,Electronic City,274,14.421052631578949,0.003981168395431731,2.2222222222222223,0.0017915257779442788,27.0,1.0,2.0,0.07217083251039247,EMERGING,-0.068032466059383
8961892460bffff,HSR Layout,4,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07206830929440766,NOT_HOTSPOT,-0.291048517734133
8961892460fffff,HSR Layout,8,1.6,0.0004417062745296519,0.6057786546239967,0.0007291545701685649,99.04607820366607,0.0,0.0,0.07207159413315267,NOT_HOTSPOT,-0.2968609640657848
8961892462bffff,HSR Layout,6,6.0,0.0016563985294861944,0.6057786546239967,0.002734329638132118,99.04607820366607,0.0,0.0,0.07223827120402326,NOT_HOTSPOT,0.0670207303042308
89618924653ffff,Bellandur,12,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.07211760153255842,NOT_HOTSPOT,-0.4465565928233718
8961892466fffff,HSR Layout,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,0.2960263109857797
89618924673ffff,HSR Layout,5,1.25,0.0003450830269762905,0.6057786546239967,0.0005696520079441913,99.04607820366607,0.0,0.0,0.0721011661053157,NOT_HOTSPOT,-0.295346908879645
89618924677ffff,HSR Layout,11,11.0,0.0030367306373913563,0.6057786546239967,0.005012937669908883,99.04607820366607,0.0,1.0,0.07286761773163519,NOT_HOTSPOT,0.0185636513032158
8961892467bffff,HSR Layout,4,1.3333333333333333,0.0003680885621080432,0.6057786546239967,0.0006076288084738041,99.04607820366607,0.0,0.0,0.07206101032274503,NOT_HOTSPOT,-0.2961541903103608
89618924697ffff,Electronic City,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.0721285610858029,NOT_HOTSPOT,-0.1680396823380638
896189246a3ffff,Electronic City,3,1.5,0.0004140996323715486,0.6057786546239967,0.0006835824095330295,99.04607820366607,0.0,0.0,0.07212308104896614,CONFIRMED,1.0083189594291728
896189246afffff,HSR Layout,3,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07210299203267256,EMERGING,1.5528557161195309
896189246b3ffff,Electronic City,19,19.0,0.0052452620100396155,0.6057786546239967,0.008658710520751707,99.04607820366607,0.0,0.0,0.10988618477251322,EMERGING,0.5405774397597642
896189246bbffff,Electronic City,2,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.0721011661053157,CONFIRMED,1.0131726833541677
896189246c7ffff,HSR Layout,67,3.526315789473684,0.0009734973813646931,0.6057786546239967,0.0016070182960951922,99.04607820366607,0.0,0.0,0.07216029784626077,EMERGING,-0.4548962487492379
896189246cfffff,HSR Layout,5,1.6666666666666667,0.00046011070263505405,0.6057786546239967,0.0007595360105922552,99.04607820366607,0.0,0.0,0.0720956886700308,NOT_HOTSPOT,-0.3947460038857209
8961892480bffff,Thalagattapura,24,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07212399435229644,NOT_HOTSPOT,-0.1945154782334643
89618924817ffff,Thalagattapura,13,3.25,0.0008972158701383553,0.6057786546239967,0.0014810952206548973,99.04607820366607,0.0,0.0,0.07213130129940071,NOT_HOTSPOT,-0.0883922191825906
89618924823ffff,Thalagattapura,249,10.826086956521738,0.002988719085812046,2.727272727272727,0.0010958636647977504,22.0,2.0,0.0,0.07208994572449168,EMERGING,-0.0974776479475552
89618924827ffff,Thalagattapura,63,5.25,0.00144934871330042,0.6057786546239967,0.0023925384333656034,99.04607820366607,0.0,0.0,0.07220808013981728,EMERGING,-0.2541136473266244
8961892482bffff,K.S. Layout,12,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.10814764098397944,NOT_HOTSPOT,-0.0203341838217582
89618924833ffff,Thalagattapura,10,3.333333333333333,0.0009202214052701079,0.6057786546239967,0.0015190720211845099,99.04607820366607,0.0,0.0,0.07214683163467406,NOT_HOTSPOT,-0.0094652635026412
89618924837ffff,Thalagattapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,-0.2129344600893238
8961892484fffff,J.P. Nagar,4,1.3333333333333333,0.0003680885621080432,0.6057786546239967,0.0006076288084738041,99.04607820366607,0.0,0.0,0.054074505176818555,NOT_HOTSPOT,-0.15361702486036
89618924873ffff,K.S. Layout,9,1.8,0.0004969195588458583,0.6057786546239967,0.0008202988914396356,99.04607820366607,0.0,0.0,0.05408984495750557,NOT_HOTSPOT,-0.1463891149324901
89618924877ffff,K.S. Layout,46,23.0,0.006349527696363745,0.6057786546239967,0.01048159694617312,99.04607820366607,0.0,2.0,0.10961002710202328,NOT_HOTSPOT,-0.2563755645455988
8961892487bffff,K.S. Layout,31,2.583333333333333,0.0007131715890843336,0.6057786546239967,0.0011772808164179952,99.04607820366607,0.0,0.0,0.05408957098515432,NOT_HOTSPOT,-0.1183255284293462
896189248c3ffff,J.P. Nagar,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,-0.3807190793072946
896189248cbffff,J.P. Nagar,9,2.25,0.0006211494485573229,0.6057786546239967,0.0010253736142995444,99.04607820366607,0.0,0.0,0.07212582100232723,NOT_HOTSPOT,-0.4155158780038578
89618924903ffff,Thalagattapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07210664406079248,NOT_HOTSPOT,-0.401915124631048
89618924907ffff,Thalagattapura,3,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.054077244024504534,NOT_HOTSPOT,-0.3241229757639686
8961892490bffff,Thalagattapura,8,1.6,0.0004417062745296519,0.6057786546239967,0.0007291545701685649,99.04607820366607,0.0,0.0,0.05408327009981395,NOT_HOTSPOT,-0.4296053977667691
8961892490fffff,Thalagattapura,29,3.625,0.0010007407782312424,0.6057786546239967,0.0016519908230381549,99.04607820366607,0.0,0.0,0.07218201873086993,NOT_HOTSPOT,-0.4370658815125887
89618924913ffff,Thalagattapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07205188790754269,NOT_HOTSPOT,-0.401915124631048
89618924923ffff,Thalagattapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07210664406079248,NOT_HOTSPOT,-0.3241229757639686
89618924933ffff,Thalagattapura,47,3.9166666666666665,0.0010812601511923769,0.6057786546239967,0.0017849096248917994,99.04607820366607,0.0,0.0,0.05413479990249659,NOT_HOTSPOT,-0.3290416220939922
8961892493bffff,Thalagattapura,14,3.5,0.0009662324755336134,0.6057786546239967,0.0015950256222437356,99.04607820366607,0.0,0.0,0.1082791993626202,NOT_HOTSPOT,-0.4390961880944367
89618924953ffff,Thalagattapura,5,1.6666666666666667,0.00046011070263505405,0.6057786546239967,0.0007595360105922552,99.04607820366607,0.0,0.0,0.0540854616080384,NOT_HOTSPOT,-0.3237636112056639
89618924957ffff,Thalagattapura,4,1.3333333333333333,0.0003680885621080432,0.6057786546239967,0.0006076288084738041,99.04607820366607,0.0,0.0,0.05406628967405136,NOT_HOTSPOT,-0.3808337456800316
8961892498bffff,Thalagattapura,4,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,-0.4286177717365753
896189249a7ffff,Thalagattapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.1081106761944346,NOT_HOTSPOT,-0.0832104147412321
896189249abffff,Thalagattapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.10815996609118894,NOT_HOTSPOT,-0.3007853311038448
896189249afffff,Thalagattapura,62,10.333333333333334,0.002852686356337335,0.6057786546239967,0.004709123265671982,99.04607820366607,0.0,0.0,0.05435614139066702,NOT_HOTSPOT,-0.2174177637889334
896189249cbffff,Thalagattapura,4,4.0,0.0011042656863241296,0.6057786546239967,0.0018228864254214122,99.04607820366607,0.0,0.0,0.07218339009081642,NOT_HOTSPOT,-0.2420013776228066
89618924a03ffff,J.P. Nagar,37,12.333333333333334,0.0034048191994994,0.6057786546239967,0.005620566478382688,99.04607820366607,0.0,0.0,0.07248772076184018,NOT_HOTSPOT,-0.2409496893909762
89618924a07ffff,J.P. Nagar,138,9.857142857142858,0.002721226155584462,0.6057786546239967,0.004492112976931337,99.04607820366607,0.0,11.0,0.07251740123635342,EMERGING,-0.2134618782333143
89618924a0bffff,J.P. Nagar,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07205188790754269,EMERGING,-0.1675662761689713
89618924a0fffff,K.S. Layout,30,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.05410957552624063,EMERGING,0.0811365308939124
89618924a17ffff,J.P. Nagar,7,3.5,0.0009662324755336134,0.6057786546239967,0.0015950256222437356,99.04607820366607,0.0,0.0,0.07223827120402326,EMERGING,-0.1452319195430225
89618924a1bffff,J.P. Nagar,20,5.0,0.001380332107905162,0.6057786546239967,0.0022786080317767654,99.04607820366607,0.0,0.0,0.07215871059372381,EMERGING,-0.1616890360699173
89618924a23ffff,K.S. Layout,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.05407176650252321,NOT_HOTSPOT,-0.275478314645508
89618924a27ffff,K.S. Layout,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07211760153255842,NOT_HOTSPOT,-0.417030153885781
89618924a2bffff,K.S. Layout,4,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.0721011661053157,NOT_HOTSPOT,-0.1472157714019501
89618924a2fffff,K.S. Layout,7,1.75,0.0004831162377668067,0.6057786546239967,0.0007975128111218678,99.04607820366607,0.0,0.0,0.07210664406079248,NOT_HOTSPOT,-0.3267693285271159
89618924a33ffff,K.S. Layout,5,1.6666666666666667,0.00046011070263505405,0.6057786546239967,0.0007595360105922552,99.04607820366607,0.0,0.0,0.10813257934810272,NOT_HOTSPOT,-0.2384583565758485
89618924a3bffff,K.S. Layout,24,4.8,0.0013251188235889554,0.6057786546239967,0.0021874637105056944,99.04607820366607,0.0,0.0,0.054158941322118626,NOT_HOTSPOT,0.0604493057262931
89618924a43ffff,Jayanagara,36,3.6,0.0009938391176917167,0.6057786546239967,0.001640597782879271,99.04607820366607,0.0,2.0,0.07212527300124627,NOT_HOTSPOT,-0.1807972344899631
89618924a47ffff,Jayanagara,145,6.041666666666667,0.001667901297052071,0.6057786546239967,0.002753318038396925,99.04607820366607,0.0,2.0,0.05420582230737159,EMERGING,-0.1287035936600146
89618924a4bffff,Jayanagara,82,9.11111111111111,0.0025152718410716285,1.8181818181818181,0.0013833995125893956,33.0,1.0,0.0,0.07210174132952929,EMERGING,-0.1124873464779886
89618924a4fffff,Jayanagara,6,1.2,0.00033127970589723885,0.6057786546239967,0.0005468659276264236,99.04607820366607,0.0,0.0,0.07207597420927625,NOT_HOTSPOT,-0.1372837729768137
89618924a53ffff,Jayanagara,10,1.6666666666666667,0.00046011070263505405,0.6057786546239967,0.0007595360105922552,99.04607820366607,0.0,0.0,0.0721011661053157,NOT_HOTSPOT,-0.0712185043515171
89618924a57ffff,J.P. Nagar,13,2.6,0.0007177726961106843,0.6057786546239967,0.001184876176523918,99.04607820366607,0.0,0.0,0.05406683732569384,EMERGING,-0.213861311754592
89618924a5bffff,Jayanagara,89,17.8,0.004913982304142377,0.6057786546239967,0.008111844593125285,99.04607820366607,0.0,0.0,0.07276114397270028,NOT_HOTSPOT,-0.3007538358541565
89618924a63ffff,Banashankari,145,20.714285714285715,0.005718518732749957,0.12931034482758622,0.04422321153326633,464.0,1.0,1.0,0.054946685353525204,EMERGING,-0.2524832243974705
89618924a6bffff,Banashankari,6,1.5,0.0004140996323715486,0.6057786546239967,0.0006835824095330295,99.04607820366607,0.0,0.0,0.0721039050180261,NOT_HOTSPOT,-0.042797694407073
89618924a6fffff,Banashankari,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.10807783186131381,NOT_HOTSPOT,-0.1735048732476635
89618924a73ffff,Jayanagara,251,10.04,0.002771706872673565,0.7317073170731707,0.0037879993926538723,82.0,1.0,3.0,0.054159140394081096,EMERGING,-0.1489795067982054
89618924a77ffff,K.S. Layout,59,5.9,0.0016287918873280913,0.6057786546239967,0.002688757477496583,99.04607820366607,0.0,0.0,0.05408450280953181,EMERGING,-0.0178713377687583
89618924a7bffff,Jayanagara,4,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.10810246394161149,NOT_HOTSPOT,-0.0735257552557859
89618924a8bffff,J.P. Nagar,26,3.7142857142857135,0.0010253895658724058,0.6057786546239967,0.0016926802521770251,99.04607820366607,0.0,0.0,0.054141069107701334,NOT_HOTSPOT,-0.3285085070118211
89618924a8fffff,J.P. Nagar,8,1.3333333333333333,0.0003680885621080432,0.6057786546239967,0.0006076288084738041,99.04607820366607,0.0,0.0,0.10812984115056468,NOT_HOTSPOT,-0.1520195158185261
89618924a9bffff,J.P. Nagar,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07205188790754269,NOT_HOTSPOT,-0.2275001876870009
89618924aa3ffff,J.P. Nagar,14,7.0,0.0019324649510672268,0.6057786546239967,0.0031900512444874712,99.04607820366607,0.0,0.0,0.054191059280974896,NOT_HOTSPOT,-0.4059156526700469
89618924aabffff,J.P. Nagar,58,3.625,0.0010007407782312424,0.6057786546239967,0.0016519908230381549,99.04607820366607,0.0,0.0,0.05413754256811232,EMERGING,-0.1585746626066313
89618924ab7ffff,K.S. Layout,2,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.05404712623427166,NOT_HOTSPOT,-0.1503871766274913
89618924abbffff,J.P. Nagar,5,2.5,0.000690166053952581,0.6057786546239967,0.0011393040158883827,99.04607820366607,0.0,0.0,0.05410875323961006,EMERGING,-0.1582306805719886
89618924ac3ffff,J.P. Nagar,112,7.466666666666667,0.002061295947805042,0.6057786546239967,0.0034027213274533024,99.04607820366607,0.0,0.0,0.10843541008794721,EMERGING,-0.0980238647735419
89618924ac7ffff,J.P. Nagar,12,6.0,0.0016563985294861944,0.6057786546239967,0.002734329638132118,99.04607820366607,0.0,0.0,0.07228221365242682,NOT_HOTSPOT,-0.2328116926982964
89618924acbffff,J.P. Nagar,101,16.833333333333332,0.004647118096614045,0.6057786546239967,0.007671313706981776,99.04607820366607,0.0,1.0,0.07263495884489757,EMERGING,-0.3282071961034098
89618924ad3ffff,J.P. Nagar,14,2.8,0.0007729859804268906,0.6057786546239967,0.0012760204977949883,99.04607820366607,0.0,0.0,0.07214610070165417,NOT_HOTSPOT,-0.0279681739145101
89618924ad7ffff,J.P. Nagar,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.054038915930656906,NOT_HOTSPOT,-0.2299311923390971
89618924adbffff,J.P. Nagar,33,5.5,0.0015183653186956782,0.6057786546239967,0.0025064688349544415,99.04607820366607,0.0,0.0,0.10838486474744213,NOT_HOTSPOT,-0.0789643878989755
89618924b1bffff,K.S. Layout,5,5.0,0.001380332107905162,0.6057786546239967,0.0022786080317767654,99.04607820366607,0.0,0.0,0.10847278862619181,NOT_HOTSPOT,-0.3354056075454406
89618924b27ffff,K.S. Layout,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.0721285610858029,NOT_HOTSPOT,-0.1818165939153068
89618924b2bffff,K.S. Layout,59,11.8,0.0032575837746561826,0.6057786546239967,0.005377514954993166,99.04607820366607,0.0,0.0,0.10862136243927267,EMERGING,-0.2038298261239832
89618924b2fffff,K.S. Layout,45,9.0,0.0024845977942292916,0.6057786546239967,0.0041014944571981776,99.04607820366607,0.0,0.0,0.07237460160525844,NOT_HOTSPOT,-0.1766894436009081
89618924b43ffff,K.S. Layout,4,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07211760153255842,NOT_HOTSPOT,-0.272306479189846
89618924b47ffff,K.S. Layout,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07213952272100066,NOT_HOTSPOT,-0.262618558065934
89618924b4bffff,K.S. Layout,6,6.0,0.0016563985294861944,0.6057786546239967,0.002734329638132118,99.04607820366607,0.0,0.0,0.10824217835873107,NOT_HOTSPOT,-0.3990611429014581
89618924b57ffff,K.S. Layout,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,-0.2869286045868962
89618924b63ffff,K.S. Layout,54,10.8,0.00298151735307515,0.6057786546239967,0.004921793348637814,99.04607820366607,0.0,0.0,0.07265265252723152,NOT_HOTSPOT,-0.2152968005453164
89618924b67ffff,K.S. Layout,19,6.333333333333333,0.0017484206700132052,0.6057786546239967,0.002886236840250569,99.04607820366607,0.0,0.0,0.10847278862619181,EMERGING,-0.0344869705062209
89618924b77ffff,K.S. Layout,57,9.5,0.0026226310050198078,0.6057786546239967,0.004329355260375854,99.04607820366607,0.0,0.0,0.07236653011183902,EMERGING,-0.1346309337980994
89618924b87ffff,K.S. Layout,3,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.0720956886700308,NOT_HOTSPOT,-0.2647245823955275
89618924b8bffff,K.S. Layout,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,-0.1391235217394454
89618924b93ffff,K.S. Layout,8,8.0,0.002208531372648259,0.6057786546239967,0.0036457728508428244,99.04607820366607,0.0,0.0,0.1083080044196838,NOT_HOTSPOT,-0.0979615028959067
89618924bb3ffff,K.S. Layout,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07205188790754269,NOT_HOTSPOT,-0.2453478554506068
89618924bc3ffff,K.S. Layout,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07205188790754269,NOT_HOTSPOT,-0.3502157590298014
89618924c33ffff,J.P. Nagar,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07205188790754269,NOT_HOTSPOT,-0.3202655244668064
89618924c3bffff,Thalagattapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07205188790754269,NOT_HOTSPOT,-0.1711639058049042
89618924c53ffff,Hulimavu,8,4.0,0.0011042656863241296,0.6057786546239967,0.0018228864254214122,99.04607820366607,0.0,0.0,0.05413342863481985,NOT_HOTSPOT,0.1834123692977481
89618924c5bffff,J.P. Nagar,84,16.8,0.004637915882561345,0.6057786546239967,0.007656122986769932,99.04607820366607,0.0,0.0,0.05442152198670347,NOT_HOTSPOT,0.0329704631436162
89618924c83ffff,Hulimavu,5,1.25,0.0003450830269762905,0.6057786546239967,0.0005696520079441913,99.04607820366607,0.0,0.0,0.05406149801795124,NOT_HOTSPOT,-0.3132333734659511
89618924cafffff,Thalagattapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,-0.4211200613826082
89618924cc7ffff,Hulimavu,40,5.714285714285714,0.0015775224090344708,0.6057786546239967,0.0026041234648877315,99.04607820366607,0.0,0.0,0.05413166564017713,EMERGING,0.0145764703435811
